county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Macomb,"Center Line, Pct 1",Straight Party,,REP,Republican Party,256,146,56,54
Macomb,"Center Line, Pct 2",Straight Party,,REP,Republican Party,159,53,59,47
Macomb,"Center Line, Pct 3",Straight Party,,REP,Republican Party,424,191,131,102
Macomb,"Center Line, Pct 4",Straight Party,,REP,Republican Party,183,121,27,35
Macomb,"Eastpointe, Pct 1",Straight Party,,REP,Republican Party,152,73,35,44
Macomb,"Eastpointe, Pct 2",Straight Party,,REP,Republican Party,212,93,44,75
Macomb,"Eastpointe, Pct 3",Straight Party,,REP,Republican Party,257,125,58,74
Macomb,"Eastpointe, Pct 4",Straight Party,,REP,Republican Party,272,114,64,94
Macomb,"Eastpointe, Pct 5",Straight Party,,REP,Republican Party,269,140,66,63
Macomb,"Eastpointe, Pct 6",Straight Party,,REP,Republican Party,209,90,54,65
Macomb,"Eastpointe, Pct 7",Straight Party,,REP,Republican Party,98,41,18,39
Macomb,"Eastpointe, Pct 8",Straight Party,,REP,Republican Party,107,27,23,57
Macomb,"Eastpointe, Pct 9",Straight Party,,REP,Republican Party,99,47,15,37
Macomb,"Eastpointe, Pct 10",Straight Party,,REP,Republican Party,161,75,46,40
Macomb,"Eastpointe, Pct 11",Straight Party,,REP,Republican Party,204,85,47,72
Macomb,"Eastpointe, Pct 12",Straight Party,,REP,Republican Party,280,125,60,95
Macomb,"Eastpointe, Pct 13",Straight Party,,REP,Republican Party,70,23,13,34
Macomb,"Eastpointe, Pct 14",Straight Party,,REP,Republican Party,145,68,25,52
Macomb,"Fraser, Pct 1",Straight Party,,REP,Republican Party,325,169,84,72
Macomb,"Fraser, Pct 2",Straight Party,,REP,Republican Party,467,153,170,144
Macomb,"Fraser, Pct 3",Straight Party,,REP,Republican Party,415,205,95,115
Macomb,"Fraser, Pct 4",Straight Party,,REP,Republican Party,474,247,110,117
Macomb,"Fraser, Pct 5",Straight Party,,REP,Republican Party,131,73,31,27
Macomb,"Fraser, Pct 6",Straight Party,,REP,Republican Party,430,157,146,127
Macomb,"Fraser, Pct 7",Straight Party,,REP,Republican Party,249,107,72,70
Macomb,"Grosse Pointe Shores, Pct 2",Straight Party,,REP,Republican Party,31,22,9,0
Macomb,"Memphis, Pct 1",Straight Party,,REP,Republican Party,182,143,39,0
Macomb,"Mount Clemens, Pct 1",Straight Party,,REP,Republican Party,125,69,31,25
Macomb,"Mount Clemens, Pct 2",Straight Party,,REP,Republican Party,227,137,53,37
Macomb,"Mount Clemens, Pct 3",Straight Party,,REP,Republican Party,474,248,110,116
Macomb,"Mount Clemens, Pct 4",Straight Party,,REP,Republican Party,229,122,73,34
Macomb,"Mount Clemens, Pct 6",Straight Party,,REP,Republican Party,329,134,107,88
Macomb,"Mount Clemens, Pct 9",Straight Party,,REP,Republican Party,372,200,89,83
Macomb,"New Baltimore, Pct 1",Straight Party,,REP,Republican Party,382,146,141,95
Macomb,"New Baltimore, Pct 2",Straight Party,,REP,Republican Party,329,126,109,94
Macomb,"New Baltimore, Pct 3",Straight Party,,REP,Republican Party,754,242,289,223
Macomb,"New Baltimore, Pct 4",Straight Party,,REP,Republican Party,622,222,195,205
Macomb,"New Baltimore, Pct 5",Straight Party,,REP,Republican Party,582,196,217,169
Macomb,"Richmond City, Pct 1",Straight Party,,REP,Republican Party,668,244,229,195
Macomb,"Richmond City, Pct 2",Straight Party,,REP,Republican Party,589,185,253,151
Macomb,"Roseville, Pct 1",Straight Party,,REP,Republican Party,454,275,88,91
Macomb,"Roseville, Pct 2",Straight Party,,REP,Republican Party,484,257,126,101
Macomb,"Roseville, Pct 3",Straight Party,,REP,Republican Party,262,141,48,73
Macomb,"Roseville, Pct 4",Straight Party,,REP,Republican Party,234,123,50,61
Macomb,"Roseville, Pct 5",Straight Party,,REP,Republican Party,397,223,82,92
Macomb,"Roseville, Pct 6",Straight Party,,REP,Republican Party,379,208,91,80
Macomb,"Roseville, Pct 7",Straight Party,,REP,Republican Party,353,187,77,89
Macomb,"Roseville, Pct 8",Straight Party,,REP,Republican Party,496,237,152,107
Macomb,"Roseville, Pct 9",Straight Party,,REP,Republican Party,622,312,154,156
Macomb,"Roseville, Pct 10",Straight Party,,REP,Republican Party,409,217,98,94
Macomb,"Roseville, Pct 11",Straight Party,,REP,Republican Party,544,292,124,128
Macomb,"Roseville, Pct 12",Straight Party,,REP,Republican Party,220,94,57,69
Macomb,"Roseville, Pct 13",Straight Party,,REP,Republican Party,345,146,96,103
Macomb,"Roseville, Pct 14",Straight Party,,REP,Republican Party,321,186,55,80
