county,precinct,office,district,party,candidate,votes,election_day,absentee
Emmet,Bear Creek Township Pct 1,Registered Voters,,,,2686,,
Emmet,Bear Creek Township Pct 1,Ballots Cast,,,,2025,600,1425
Emmet,Bear Creek Township Pct 1,Ballots Cast - Blank,,,,0,0,0
Emmet,Bear Creek Township Pct 1,Straight Party Ticket,,DEM,Democrat,443,84,359
Emmet,Bear Creek Township Pct 1,Straight Party Ticket,,REP,Republican,597,240,357
Emmet,Bear Creek Township Pct 1,Straight Party Ticket,,LIB,Libertarian,11,4,7
Emmet,Bear Creek Township Pct 1,Straight Party Ticket,,UST,U.S. Taxpayers,1,0,1
Emmet,Bear Creek Township Pct 1,Straight Party Ticket,,WCP,Working Class,2,0,2
Emmet,Bear Creek Township Pct 1,Straight Party Ticket,,GRN,Green,2,2,0
Emmet,Bear Creek Township Pct 1,Straight Party Ticket,,NLP,Natural Law,2,0,2
Emmet,Bear Creek Township Pct 1,President,,DEM,Joseph R. Biden,966,169,797
Emmet,Bear Creek Township Pct 1,President,,REP,Donald J. Trump,1018,415,603
Emmet,Bear Creek Township Pct 1,President,,LIB,Jo Jorgensen,23,8,15
Emmet,Bear Creek Township Pct 1,President,,UST,Don Blankenship,2,1,1
Emmet,Bear Creek Township Pct 1,President,,GRN,Howie Hawkins,2,2,0
Emmet,Bear Creek Township Pct 1,President,,NLP,Rocky De La Fuente,1,0,1
Emmet,Bear Creek Township Pct 1,President,,,Write-In Totals,5,2,3
Emmet,Bear Creek Township Pct 1,President,,,Write-In: Invalid Write-in,2,2,0
Emmet,Bear Creek Township Pct 1,President,,,Write-In: Brian T. Carroll,0,0,0
Emmet,Bear Creek Township Pct 1,President,,,Not Assigned,3,0,3
Emmet,Bear Creek Township Pct 1,U.S. Senate,,DEM,Gary Peters,918,157,761
Emmet,Bear Creek Township Pct 1,U.S. Senate,,REP,John James,1052,418,634
Emmet,Bear Creek Township Pct 1,U.S. Senate,,UST,Valerie L. Willis,7,5,2
Emmet,Bear Creek Township Pct 1,U.S. Senate,,GRN,Marcia Squier,16,7,9
Emmet,Bear Creek Township Pct 1,U.S. Senate,,NLP,Doug Dern,5,1,4
Emmet,Bear Creek Township Pct 1,U.S. Senate,,,Write-In Totals,1,1,0
Emmet,Bear Creek Township Pct 1,U.S. Senate,,,Not Assigned,1,1,0
Emmet,Bear Creek Township Pct 1,U.S. House,1,DEM,Dana Ferguson,851,157,694
Emmet,Bear Creek Township Pct 1,U.S. House,1,REP,Jack Bergman,1100,413,687
Emmet,Bear Creek Township Pct 1,U.S. House,1,LIB,Ben Boren,31,11,20
Emmet,Bear Creek Township Pct 1,U.S. House,1,,Write-In Totals,0,0,0
Emmet,Bear Creek Township Pct 1,U.S. House,1,,Not Assigned,0,0,0
Emmet,Bear Creek Township Pct 1,State House,107,DEM,Jim Page,911,162,749
Emmet,Bear Creek Township Pct 1,State House,107,REP,John N. Damoose,1058,419,639
Emmet,Bear Creek Township Pct 1,State House,107,,Write-In Totals,5,1,4
Emmet,Bear Creek Township Pct 1,State House,107,,Not Assigned,5,1,4
Emmet,Bear Creek Township Pct 1,Member of the State Board of Education,,DEM,Ellen Cogen Lipton,825,140,685
Emmet,Bear Creek Township Pct 1,Member of the State Board of Education,,DEM,Jason Strayhorn,789,133,656
Emmet,Bear Creek Township Pct 1,Member of the State Board of Education,,REP,Tami Carlone,921,356,565
Emmet,Bear Creek Township Pct 1,Member of the State Board of Education,,REP,Michelle A. Frederick,932,364,568
Emmet,Bear Creek Township Pct 1,Member of the State Board of Education,,LIB,Bill Hall,57,24,33
Emmet,Bear Creek Township Pct 1,Member of the State Board of Education,,LIB,Richard A. Hewer,38,15,23
Emmet,Bear Creek Township Pct 1,Member of the State Board of Education,,UST,Karen Adams,17,7,10
Emmet,Bear Creek Township Pct 1,Member of the State Board of Education,,UST,Douglas Levesque,9,6,3
Emmet,Bear Creek Township Pct 1,Member of the State Board of Education,,WCP,Mary Anne Hering,43,13,30
Emmet,Bear Creek Township Pct 1,Member of the State Board of Education,,WCP,Hali McEachern,23,11,12
Emmet,Bear Creek Township Pct 1,Member of the State Board of Education,,GRN,Tom Mair,21,8,13
Emmet,Bear Creek Township Pct 1,Member of the State Board of Education,,,Write-In Totals,2,0,2
Emmet,Bear Creek Township Pct 1,Member of the State Board of Education,,,Not Assigned,2,0,2
Emmet,Bear Creek Township Pct 1,Regent of the University of Michigan,,DEM,Mark Bernstein,785,135,650
Emmet,Bear Creek Township Pct 1,Regent of the University of Michigan,,DEM,Shauna Ryder Diggs,790,139,651
Emmet,Bear Creek Township Pct 1,Regent of the University of Michigan,,REP,Sarah Hubbard,953,365,588
Emmet,Bear Creek Township Pct 1,Regent of the University of Michigan,,REP,Carl Meyers,917,362,555
Emmet,Bear Creek Township Pct 1,Regent of the University of Michigan,,LIB,James L. Hudler,47,19,28
Emmet,Bear Creek Township Pct 1,Regent of the University of Michigan,,LIB,Eric Larson,52,18,34
Emmet,Bear Creek Township Pct 1,Regent of the University of Michigan,,UST,Ronald E. Graeser,16,5,11
Emmet,Bear Creek Township Pct 1,Regent of the University of Michigan,,UST,Crystal Van Sickle,23,8,15
Emmet,Bear Creek Township Pct 1,Regent of the University of Michigan,,GRN,Michael Mawilai,29,8,21
Emmet,Bear Creek Township Pct 1,Regent of the University of Michigan,,NLP,Keith Butkovich,11,6,5
Emmet,Bear Creek Township Pct 1,Regent of the University of Michigan,,,Write-In Totals,2,0,2
Emmet,Bear Creek Township Pct 1,Regent of the University of Michigan,,,Not Assigned,2,0,2
Emmet,Bear Creek Township Pct 1,Trustee of Michigan State University,,DEM,Brian Mosallam,766,128,638
Emmet,Bear Creek Township Pct 1,Trustee of Michigan State University,,DEM,Rema Ella Vassar,793,138,655
Emmet,Bear Creek Township Pct 1,Trustee of Michigan State University,,REP,Pat O'Keefe,965,367,598
Emmet,Bear Creek Township Pct 1,Trustee of Michigan State University,,REP,Tonya Schuitmaker,934,354,580
Emmet,Bear Creek Township Pct 1,Trustee of Michigan State University,,LIB,Will Tyler White,52,20,32
Emmet,Bear Creek Township Pct 1,Trustee of Michigan State University,,UST,Janet M. Sanger,24,11,13
Emmet,Bear Creek Township Pct 1,Trustee of Michigan State University,,UST,John Paul Sanger,19,6,13
